time_ms,power_pct,weight_g,flow_gps,pressure_bar,clicks_total,clicks_per_s
1933151,95.0,1121.40,3.482,0.00,28,56.41
1933256,95.0,1121.80,3.564,0.00,34,57.14
1933361,95.0,1121.90,2.911,0.00,39,47.62
1933466,95.0,1121.69,1.683,0.00,46,66.67
1933571,95.0,1121.80,1.525,0.45,52,57.14
1933766,95.0,1122.90,3.328,0.06,63,56.41
1933871,95.0,1123.30,3.448,0.05,69,57.14
1933976,95.0,1123.90,4.015,0.72,75,57.14
1934081,95.0,1124.50,4.440,0.38,81,57.14
1934276,95.0,1125.60,4.938,0.38,92,56.41
1934381,95.0,1126.19,5.108,1.25,98,57.14
1934486,95.0,1126.69,5.021,0.15,104,57.14
1934591,95.0,1127.40,5.457,0.00,110,57.14
1934786,95.0,1128.50,5.503,0.56,121,56.41
1934891,95.0,1129.00,5.318,0.50,127,57.14
1935056,95.0,1130.30,5.958,0.00,136,54.55
1935161,95.0,1130.80,5.659,0.08,142,57.14
1935266,95.0,1131.40,5.673,0.01,149,66.67
1935461,95.0,1132.60,5.869,0.82,159,51.28
1935566,95.0,1133.30,6.069,0.51,166,66.67
1935761,95.0,1134.40,5.943,0.09,176,51.28
1935866,95.0,1135.10,6.124,0.08,183,66.67
1935971,95.0,1135.69,5.998,0.77,189,57.14
1936076,95.0,1136.10,5.475,0.39,194,47.62
1936271,95.0,1137.30,5.761,0.46,206,61.54
1936466,95.0,1138.50,5.919,0.37,217,56.41
1936571,95.0,1139.19,6.082,0.75,223,57.14
1936676,95.0,1139.69,5.752,0.68,228,47.62
1936871,95.0,1140.80,5.730,0.58,240,61.54
1936976,95.0,1141.40,5.726,0.38,246,57.14
1937171,95.0,1142.30,5.129,0.04,257,56.41
1937276,95.0,1143.19,5.965,0.68,263,57.14
1937381,95.0,1143.90,6.165,1.71,269,57.14
1937576,95.0,1145.00,6.000,0.47,280,56.41
1937681,95.0,1145.30,5.215,0.34,286,57.14
1937786,95.0,1145.90,5.339,0.20,292,57.14
1937891,95.0,1146.10,4.481,0.76,298,57.14
1937996,95.0,1146.60,4.551,0.66,304,57.14
1938176,95.0,1147.19,3.789,0.49,314,55.56
1938281,95.0,1147.69,4.032,0.39,321,66.67
1938401,95.0,1147.69,3.024,1.17,327,50.00
1938581,95.0,1148.10,2.838,0.72,338,61.11
1938686,95.0,1148.30,2.605,0.67,343,47.62
1938791,95.0,1148.30,1.953,0.61,349,57.14
1938896,95.0,1148.60,2.179,0.64,356,66.67
1939091,95.0,1148.69,1.470,0.00,366,51.28
1939196,95.0,1148.69,1.102,0.66,373,66.67
1939301,95.0,1149.00,1.565,0.73,379,57.14
1939406,95.0,1148.90,0.936,1.67,384,47.62
1939601,95.0,1149.10,0.973,0.45,396,61.54
1939706,95.0,1149.50,1.682,0.27,401,47.62
1939811,95.0,1149.50,1.261,0.20,407,57.14
1939916,95.0,1149.60,1.184,0.69,414,66.67
1940021,95.0,1149.80,1.364,0.00,419,47.62
1940216,95.0,1150.40,2.196,0.49,431,61.54
1940336,95.0,1150.00,0.814,0.34,437,50.00
1940531,95.0,1150.69,1.981,0.76,449,61.54
1940711,95.0,1150.90,1.778,0.73,458,50.00
1940846,95.0,1151.10,1.704,0.51,467,66.67
1940996,95.0,1151.40,1.833,0.31,475,53.33
1941101,95.0,1151.40,1.527,0.32,481,57.14
1941206,95.0,1151.80,2.097,0.70,487,57.14
1941401,95.0,1152.00,1.626,1.70,498,56.41
1941506,95.0,1152.30,1.934,0.67,504,57.14
1941701,95.0,1152.80,2.219,0.24,515,56.41
1941806,95.0,1152.80,1.664,0.62,521,57.14
1941911,95.0,1153.10,1.962,0.62,527,57.14
1942106,95.0,1153.50,2.029,0.31,538,56.41
1942211,95.0,1153.60,1.760,0.44,544,57.14
1942406,95.0,1154.00,1.883,0.97,555,56.41
1942511,95.0,1154.30,2.127,0.75,561,57.14
1942616,95.0,1154.30,1.595,0.63,568,66.67
1942811,95.0,1154.80,1.998,0.53,578,51.28
1942916,95.0,1154.90,1.737,0.38,585,66.67
1943111,95.0,1155.30,1.843,0.50,595,51.28
1943216,95.0,1155.60,2.096,0.67,602,66.67
1943321,95.0,1155.50,1.334,0.63,608,57.14
1943516,95.0,1155.90,1.584,0.57,619,56.41
1943621,95.0,1156.19,1.878,0.27,625,57.14
1943741,95.0,1156.19,1.409,0.51,631,50.00
1943921,95.0,1156.60,1.785,0.74,642,61.11
1944026,95.0,1156.69,1.553,0.00,647,47.62
1947064,97.5,1154.90,1.018,0.03,0,0.00
1947446,97.5,1154.40,0.436,0.04,0,0.00
1947551,97.5,1155.69,3.398,0.06,0,0.00
1947746,97.5,1155.19,2.833,0.79,7,35.90
1947851,97.5,1154.90,1.435,0.81,13,57.14
1948046,97.5,1156.30,3.932,0.62,25,61.54
1948151,97.5,1156.40,3.187,1.58,30,47.62
1948256,97.5,1156.60,2.866,0.72,37,66.67
1948451,97.5,1156.69,1.800,0.75,48,56.41
1948556,97.5,1157.00,2.088,0.72,55,66.67
1948751,97.5,1157.69,2.761,0.69,65,51.28
1948871,97.5,1158.30,3.342,0.65,73,66.67
1949051,97.5,1159.40,4.588,0.74,83,55.56
1949156,97.5,1159.90,4.631,0.74,90,66.67
1949261,97.5,1160.69,5.354,1.73,95,47.62
1949456,97.5,1161.80,5.506,0.50,107,61.54
1949561,97.5,1162.50,5.796,0.59,113,57.14
